40.25818,-97.01114,0,577th Avenue Cub Creek Bridge,https://bridgehunter.com/photos/45/92/459227-M.jpg
42.19257,-91.87297,0,57th Street Trail Bridge,https://bridgehunter.com/photos/26/19/261986-M.jpg
42.17732,-93.54093,0,580th Avenue Pony Truss Bridge,https://bridgehunter.com/photos/44/92/449245-M.jpg
43.66778,-116.69111,0,5th Avenue Bridge,https://bridgehunter.com/photos/43/26/432669-M.jpg
41.02852,-94.0479,0,5th Avenue Overpass,https://bridgehunter.com/photos/24/14/241458-M.jpg
38.33389,-86.4675,0,5th Street Bridge,https://bridgehunter.com/photos/26/57/265765-M.jpg
42.60839,-72.56052,0,5th Street Bridge,https://bridgehunter.com/photos/27/09/270911-M.jpg
47.81954,-121.55356,0,5th Street Bridge,https://bridgehunter.com/photos/23/05/230513-M.jpg
39.17556,-90.7904,0,5th Street Bridge,https://bridgehunter.com/photos/38/45/384530-M.jpg
41.00285,-95.22696,520,5th Street Overpass,https://bridgehunter.com/photos/41/21/412198-M.jpg
34.17335,-86.84113,880,5th Street SE Overpass,https://bridgehunter.com/photos/31/30/313076-M.jpg
36.10023,-80.24231,0,5th Street Southern Railway Bridge,https://bridgehunter.com/photos/33/00/330090-M.jpg
36.10045,-80.24038,0,5th Street Vine Street Bridge,https://bridgehunter.com/photos/33/01/330118-M.jpg
35.30167,-93.85667,0,6 Mile Relief Bridge,https://bridgehunter.com/photos/12/54/125491-M.jpg
44.07694,-92.82639,0,602nd St Bridge,https://bridgehunter.com/photos/16/52/165294-M.jpg
43.6488,-94.75433,0,60th Avenue Bridge,https://bridgehunter.com/photos/14/66/146615-M.jpg
44.01556,-92.89667,0,645th St Bridge,https://bridgehunter.com/photos/16/53/165301-M.jpg
41.97201,-78.56615,0,646-Foster Brook (Replacement),https://bridgehunter.com/photos/40/12/401280-M.jpg
40.76889,-73.97306,0,65th Street Transverse Road Bridge,https://bridgehunter.com/photos/11/74/117448-M.jpg
41.06743,-92.73556,0,695th Avenue Overpass,https://bridgehunter.com/photos/42/71/427168-M.jpg
41.61389,-93.62527,0,6th Avenue Bridge,https://bridgehunter.com/photos/37/83/378342-M.jpg
39.49263,-88.17524,0,6th Street Bridge,https://bridgehunter.com/photos/35/99/359905-M.jpg
42.60746,-72.56136,0,6th Street Bridge (New),https://bridgehunter.com/photos/21/11/211163-M.jpg
42.02775,-93.6331,0,6th Street Culvert,https://bridgehunter.com/photos/34/44/344405-M.jpg
43.033,-87.91865,0,6th Street North Bascule Bridge,https://bridgehunter.com/photos/11/65/116565-M.jpg
43.0339,-87.9187,21832,6th Street North Viaduct,https://bridgehunter.com/photos/11/66/116604-M.jpg
